CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
0.662,2,1,0.16216216216216217,0.2,0.4427814097747815,0.0,1,0,0.34468525645826587
0.678,1,0,0.13513513513513514,0.2,0.25830535417786565,0.3333333333333333,0,0,0.3927397281588059
0.822,1,1,0.5945945945945947,0.5,0.39400196310781005,0.0,0,0,0.43441369292988663
0.612,0,1,0.25675675675675674,0.7000000000000001,0.44755757208036145,0.0,1,0,0.765796412429476
0.626,0,1,0.24324324324324326,1.0,0.0,0.3333333333333333,1,0,0.6817041387743996
0.85,1,0,0.27027027027027034,0.4,0.4990578047046911,0.3333333333333333,1,1,0.0785759323300247
0.37,0,0,0.4189189189189189,0.30000000000000004,0.0,0.0,0,0,0.30883596697969845
0.9999999999999999,2,1,0.35135135135135137,0.7000000000000001,0.35519704434577404,0.0,1,0,0.5210643930701253
0.41200000000000003,0,0,0.2972972972972973,0.8,0.0,0.3333333333333333,1,0,0.3102982894744149
0.824,0,1,0.13513513513513514,0.2,0.0,0.3333333333333333,1,0,0.8395981962638007
0.682,2,1,0.24324324324324326,0.7000000000000001,0.517878155230277,0.0,0,0,0.37809804219687676
0.31199999999999994,0,0,0.21621621621621623,0.4,0.359937455083855,0.0,1,1,0.796201153418187
0.42200000000000004,0,1,0.13513513513513514,0.7000000000000001,0.0,0.3333333333333333,1,0,0.038557705454959706
0.7719999999999999,0,0,0.14864864864864863,0.9,0.0,0.3333333333333333,0,0,0.880838702411794
0.33199999999999996,0,0,0.14864864864864863,0.2,0.41842713908264517,0.0,1,0,0.7869116608424416
0.616,1,1,0.25675675675675674,0.30000000000000004,0.672527000903036,0.3333333333333333,0,0,0.35161063848745355
0.842,1,1,0.1891891891891892,0.9,0.30883933791604395,0.0,0,0,0.16536351414071207
0.862,0,0,0.13513513513513514,0.4,0.0,0.3333333333333333,1,0,0.8885955805531369
0.5419999999999999,0,1,0.39189189189189194,0.0,0.0,0.0,1,1,0.6691057219289889
0.46199999999999986,0,1,0.09459459459459457,0.5,0.3104309403072778,0.3333333333333333,1,0,0.7515955394786298
0.632,2,1,0.3378378378378379,0.5,0.0,0.3333333333333333,1,0,0.14636748015703568
0.47799999999999987,0,0,0.37837837837837845,1.0,0.42741995365528695,0.3333333333333333,1,0,0.1847812997625033
0.7579999999999999,0,0,0.21621621621621623,0.9,0.5265951207520153,0.0,0,1,0.5269105811982718
0.9999999999999999,0,1,0.22972972972972977,0.30000000000000004,0.6474435496898363,0.0,1,0,0.9179312336705695
0.5159999999999999,0,1,0.25675675675675674,0.5,0.5822817941738816,0.3333333333333333,0,0,0.8029958074485142
0.656,0,1,0.10810810810810811,0.30000000000000004,0.0,0.3333333333333333,1,0,0.024510924443068956
0.9999999999999999,0,0,0.2027027027027027,0.30000000000000004,0.0,0.3333333333333333,1,1,0.055378641666550356
0.5139999999999999,0,0,0.4189189189189189,0.9,0.4781235680191906,0.3333333333333333,1,0,0.5151981429720042
0.814,0,1,0.1891891891891892,0.9,0.0,0.3333333333333333,1,0,0.5796502983505109
0.5579999999999999,0,0,0.2972972972972973,0.9,0.5476693345891952,0.0,1,0,0.8794628815282638
0.92,1,1,0.6891891891891893,0.30000000000000004,0.10876300413446752,0.0,1,1,0.5524287566176358
0.674,0,0,0.16216216216216217,0.6000000000000001,0.0,0.3333333333333333,0,0,0.8961189193532321
0.9999999999999999,0,1,0.24324324324324326,0.30000000000000004,0.0,0.3333333333333333,1,0,0.9752969109018896
0.862,1,1,0.22972972972972977,0.7000000000000001,0.36877981016116945,0.3333333333333333,1,1,0.8692559915873806
0.5599999999999999,2,1,0.16216216216216217,0.30000000000000004,0.0,0.3333333333333333,0,1,0.05201413423319024
0.44000000000000006,0,0,0.5810810810810811,0.6000000000000001,0.5663867349488393,0.0,1,1,0.22575454645013948
0.44400000000000006,0,1,0.2027027027027027,0.5,0.0,0.0,0,1,0.20536743247858838
0.85,0,1,0.1756756756756757,0.9,0.0,0.3333333333333333,1,0,0.8464472327414152
0.5179999999999999,0,0,0.22972972972972977,0.2,0.5894840809668977,0.0,1,0,0.6999687363465411
0.7719999999999999,1,0,0.10810810810810811,0.0,0.3371404700609718,0.0,0,1,0.9402994796845537
0.7459999999999999,0,0,0.02702702702702703,0.4,0.0,0.3333333333333333,1,1,0.7018950857028845
0.7199999999999999,1,0,0.3108108108108108,0.9,0.5944865104393582,0.3333333333333333,1,0,0.21033144425621547
0.30599999999999994,1,1,0.3243243243243243,0.9,0.6109229049930194,0.0,1,1,0.7566859266581405
0.7659999999999999,0,0,0.27027027027027034,0.30000000000000004,0.6283760868805338,0.0,0,0,0.09790021216158622
0.622,0,1,0.3108108108108108,0.5,0.0,0.0,0,1,0.44121089848257966
0.7339999999999999,0,1,0.22972972972972977,0.4,0.0,0.0,1,1,0.8379148919202641
0.576,1,1,0.5945945945945947,0.4,0.4333097553672091,0.3333333333333333,1,1,0.37097644309477246
0.4879999999999999,0,1,0.4324324324324324,0.7000000000000001,0.32407715818004035,0.0,1,1,0.9194382828514633
0.18599999999999994,0,0,0.48648648648648657,0.30000000000000004,0.5522081495319475,0.0,1,1,0.35074006906220595
0.42200000000000004,1,1,0.1891891891891892,0.6000000000000001,0.6649097647574759,0.0,1,0,0.6972255496241833
0.858,0,1,0.5945945945945947,1.0,0.4746809750524606,0.0,0,1,0.5847880137684148
0.32799999999999996,0,0,0.37837837837837845,0.30000000000000004,0.4245223628446116,0.0,1,0,0.2750753737217311
0.5159999999999999,0,0,0.16216216216216217,0.8,0.3422096995636755,0.0,0,0,0.7136267854215217
0.7899999999999999,1,1,0.24324324324324326,0.8,0.5782078293222559,0.0,0,0,0.029959825529902416
0.566,0,1,0.09459459459459457,0.1,0.0,0.0,1,0,0.5028445722140115
0.62,2,1,0.2027027027027027,0.2,0.32069690127971884,0.0,0,0,0.7521101465189205
0.41600000000000004,0,1,0.1891891891891892,0.5,0.2929245495651243,0.0,0,0,0.6814617441496469
0.21199999999999997,0,1,0.14864864864864863,0.5,0.426469926494857,0.0,1,1,0.767105443462842
0.624,0,0,0.05405405405405406,0.2,0.5036410201448724,0.3333333333333333,1,1,0.4867540718169496
0.634,0,1,0.24324324324324326,0.9,0.0,0.3333333333333333,1,1,0.1999804183165886
0.592,1,0,0.24324324324324326,0.6000000000000001,0.5770202953717185,0.3333333333333333,1,0,0.2657947364294907
0.344,0,1,0.3108108108108108,0.5,0.5745268128585594,0.0,1,1,0.07354302944852047
0.7559999999999999,0,1,0.16216216216216217,1.0,0.4576975057881071,0.0,0,1,0.18797425483914978
0.7219999999999999,1,0,0.4594594594594595,0.8,0.5789702902879812,0.0,0,1,0.6573083830467448
0.45599999999999985,0,1,0.37837837837837845,0.5,0.45128470288474504,0.0,1,0,0.2835726436178146
0.598,0,1,0.39189189189189194,0.1,0.0,0.3333333333333333,1,1,0.7279532332966464
0.41000000000000003,0,1,0.08108108108108109,0.5,0.0,0.3333333333333333,1,0,0.1371988596996398
0.5259999999999999,0,1,0.39189189189189194,0.6000000000000001,0.5820480339248497,0.0,1,1,0.38551036475913353
0.9999999999999999,2,1,0.35135135135135137,0.8,0.0,0.3333333333333333,1,1,0.9181840845340372
0.634,0,1,0.35135135135135137,0.2,0.4894694495282926,0.0,0,0,0.07519881737438644
0.5619999999999999,2,0,0.1756756756756757,0.2,0.3513850982285278,0.3333333333333333,1,0,0.6380847632740074
0.5019999999999999,0,0,0.27027027027027034,0.0,0.0,0.3333333333333333,1,0,0.8260257482627008
0.61,2,1,0.27027027027027034,0.9,0.0,0.0,0,1,0.45227114758020376
0.61,1,0,0.1891891891891892,0.6000000000000001,0.5218675040531398,0.0,1,0,0.045786118287476224
0.6980000000000001,2,1,0.22972972972972977,0.2,0.66742500909433,0.3333333333333333,1,1,0.27633697645700306
0.45799999999999985,0,0,0.27027027027027034,0.4,0.7004412030398478,0.0,1,1,0.9657786318206757
0.384,0,0,0.1756756756756757,0.30000000000000004,0.0,0.3333333333333333,1,1,0.5759812592183126
0.5579999999999999,0,0,0.2972972972972973,0.6000000000000001,0.0,0.3333333333333333,1,1,0.6967468640164153
0.5539999999999999,2,0,0.5,0.6000000000000001,0.0,0.0,0,0,0.4595435366511429
0.91,0,1,0.37837837837837845,0.6000000000000001,0.4703983996051943,0.6666666666666667,1,0,0.8132506259859945
0.93,2,1,0.13513513513513514,0.6000000000000001,0.0,0.3333333333333333,0,1,0.9278417968080654
0.5359999999999999,2,1,0.3108108108108108,0.4,0.45935638649142374,0.0,0,0,0.6821353960840735
0.924,2,0,0.35135135135135137,0.8,0.0,0.6666666666666667,1,0,0.33438330980179326
0.664,0,1,0.5810810810810811,1.0,0.2936977320154171,0.0,1,1,0.8607698783479162
0.2779999999999999,0,0,0.1756756756756757,0.7000000000000001,0.5555844606070935,0.0,0,1,0.03017185203551699
0.4979999999999999,0,1,0.35135135135135137,1.0,0.47261117053541546,0.0,1,1,0.15688585594595017
0.7899999999999999,2,0,0.27027027027027034,0.7000000000000001,0.0,0.3333333333333333,1,1,0.9712832661607548
0.586,2,1,0.22972972972972977,0.2,0.0,0.3333333333333333,0,0,0.33964905160664116
0.662,0,1,0.21621621621621623,0.30000000000000004,0.0,0.3333333333333333,0,0,0.2787969942266053
0.7419999999999999,0,1,0.48648648648648657,0.5,0.0,0.3333333333333333,1,1,0.02202839324082714
0.252,0,0,0.1891891891891892,0.6000000000000001,0.4458859371946594,0.0,0,0,0.5605484012035781
0.564,0,0,0.21621621621621623,0.2,0.0,0.3333333333333333,0,0,0.8269708121350603
0.596,2,0,0.48648648648648657,0.7000000000000001,0.47127110453491305,0.0,1,0,0.862999008358337
0.5419999999999999,1,1,0.2972972972972973,0.8,0.6940138523972025,0.6666666666666667,1,0,0.8625181714670057
0.2899999999999999,0,0,0.27027027027027034,0.2,0.2514686739942899,0.0,1,1,0.23513854541312074
0.632,2,1,0.22972972972972977,0.2,0.41782896792877144,0.0,1,0,0.8751474067002076
0.33399999999999996,0,0,0.36486486486486486,0.4,0.0,0.0,0,0,0.8634366194590001
0.7659999999999999,2,0,0.1756756756756757,0.9,0.4076948134599192,0.0,1,1,0.577102278074213
0.574,1,1,0.4324324324324324,0.4,0.5035731838373103,0.0,0,1,0.08621609083059407
0.636,0,1,0.13513513513513514,0.4,0.4270310308061732,0.0,1,0,0.9652190979748065
0.45399999999999985,2,1,0.3378378378378379,0.8,0.31788687590248305,0.0,1,0,0.6782079027451728
0.7219999999999999,1,1,0.10810810810810811,0.9,0.513330452216675,0.0,1,0,0.095917128954991
0.7599999999999999,0,1,0.2027027027027027,0.0,0.0,0.3333333333333333,1,0,0.006927733432152293
0.9959999999999999,2,1,0.22972972972972977,0.5,0.4784681302276953,0.3333333333333333,1,0,0.4233554950561252
0.5299999999999999,1,0,0.2027027027027027,0.30000000000000004,0.5486580228649808,0.3333333333333333,1,1,0.8583496343093107
0.42200000000000004,0,1,0.040540540540540515,0.4,0.0,0.0,1,1,0.18437140519891193
0.604,2,0,0.7702702702702704,1.0,0.0,0.3333333333333333,1,1,0.5732704418091054
0.644,0,1,0.25675675675675674,0.5,0.6105889048418025,0.0,1,1,0.8138502837718125
0.29599999999999993,2,1,0.14864864864864863,0.8,0.509626278940585,0.0,1,1,0.2330782161176466
0.592,1,0,0.4594594594594595,0.6000000000000001,0.4453577147598055,0.3333333333333333,0,1,0.3415893592912211
0.35,1,1,0.2027027027027027,0.4,0.5222190412051364,0.3333333333333333,0,0,0.2750784255426
0.67,2,1,0.0675675675675676,0.5,0.657248646253146,0.0,0,0,0.7057321250724244
0.47399999999999987,0,1,0.5,0.9,0.0,0.0,1,0,0.3227075434558029
0.31399999999999995,0,0,0.2027027027027027,0.1,0.45218622429529065,0.0,0,0,0.7145359278613583
0.57,0,0,0.810810810810811,0.6000000000000001,0.1894649736074117,0.0,1,1,0.5969061940806982
0.7119999999999999,0,1,0.16216216216216217,0.30000000000000004,0.3922523682822775,0.0,1,1,0.552481688199264
0.7979999999999999,0,1,0.3243243243243243,0.2,0.22609510498864302,0.3333333333333333,0,1,0.9278199837933303
0.30999999999999994,0,1,0.21621621621621623,1.0,0.41649894584689745,0.0,0,1,0.6321825417135133
0.564,2,1,0.13513513513513514,0.7000000000000001,0.6198516297991747,0.0,1,0,0.008771083266831153
0.5479999999999999,1,0,0.4594594594594595,0.0,0.5329790673177305,0.0,0,0,0.023861837165144582
0.5219999999999999,0,1,0.22972972972972977,1.0,0.0,0.0,1,1,0.11761097258679391
0.7139999999999999,0,1,0.5405405405405406,0.6000000000000001,0.3574595565872981,0.0,0,1,0.6322825513842834
0.64,1,0,0.3243243243243243,0.5,0.19732629291837178,0.6666666666666667,1,1,0.5014689014200322
0.578,0,1,0.25675675675675674,0.5,0.39134096238038324,0.0,0,1,0.8670016965622539
0.5419999999999999,1,1,0.39189189189189194,0.7000000000000001,0.42791593192279787,0.0,1,1,0.3337451790610868
0.346,2,1,0.21621621621621623,0.7000000000000001,0.0,0.3333333333333333,1,0,0.3098848427914515
0.9520000000000001,0,0,0.16216216216216217,0.5,0.0,0.3333333333333333,0,1,0.7870070677669831
0.43400000000000005,0,0,0.0675675675675676,0.9,0.37274974871271443,0.0,0,1,0.40692048910982737
0.7479999999999999,0,1,0.14864864864864863,0.4,0.0,0.0,1,0,0.04448994492563989
0.838,1,1,0.3378378378378379,0.4,0.4391525658884052,0.3333333333333333,1,1,0.43749728275375505
0.362,0,0,0.25675675675675674,0.1,0.0,0.0,1,0,0.022597983086608625
0.5179999999999999,0,1,0.10810810810810811,0.7000000000000001,0.0,0.3333333333333333,1,0,0.49216324920263677
0.7279999999999999,2,1,0.21621621621621623,0.5,0.0,0.3333333333333333,1,0,0.9653272124813269
0.7619999999999999,1,1,0.25675675675675674,0.30000000000000004,0.46584862403695465,0.0,0,0,0.8636567007705147
0.5079999999999999,2,0,0.13513513513513514,0.6000000000000001,0.0,0.3333333333333333,1,1,0.3450368162163955
0.4939999999999999,0,1,0.2027027027027027,0.9,0.0,0.3333333333333333,1,0,0.2465708665075017
0.622,0,0,0.12162162162162166,0.30000000000000004,0.0,0.3333333333333333,1,1,0.38422784954643185
0.34199999999999997,0,1,0.09459459459459457,0.7000000000000001,0.0,0.3333333333333333,1,1,0.7894140038654063
0.16999999999999993,0,1,0.24324324324324326,0.4,0.0,0.0,1,1,0.9852134776214229
0.9999999999999999,0,1,0.6756756756756757,0.5,0.6753554799879107,0.0,1,1,0.9317809471020885
0.31399999999999995,2,1,0.37837837837837845,0.6000000000000001,0.3698062428454517,0.0,1,1,0.25682433423902373
0.9999999999999999,2,0,0.527027027027027,0.8,0.5052900163568405,0.3333333333333333,1,1,0.6614367462346408
0.2619999999999999,0,0,0.13513513513513514,1.0,0.0,0.3333333333333333,1,0,0.7260626552832746
0.626,0,1,0.3378378378378379,0.4,0.3492415187377473,0.3333333333333333,1,0,0.7470019987425496
0.4839999999999999,0,0,0.6486486486486487,0.5,0.5976537724938441,0.0,1,1,0.381114992260132
0.658,0,0,0.35135135135135137,0.30000000000000004,0.47327080090565865,0.3333333333333333,1,0,0.007398614383271779
0.872,2,0,0.21621621621621623,0.9,0.0,0.3333333333333333,1,0,0.5850703322137153
0.7379999999999999,0,1,0.1891891891891892,0.9,0.5843219850737007,0.0,1,1,0.3853768350886556
0.7619999999999999,0,1,0.2027027027027027,0.4,0.0,0.3333333333333333,1,1,0.3744986446163103
0.5119999999999999,0,0,0.7162162162162162,0.8,0.0,0.3333333333333333,1,1,0.8487658661540407
0.7479999999999999,1,1,0.48648648648648657,0.8,0.686304507140728,0.0,1,1,0.6844680878846363
0.44600000000000006,0,0,0.39189189189189194,0.8,0.6159631585876163,0.0,1,0,0.14757134844504974
0.2819999999999999,2,0,0.5810810810810811,0.8,0.0,0.3333333333333333,0,1,0.699274522143637
0.7579999999999999,1,1,0.10810810810810811,0.4,0.38767971489938413,0.3333333333333333,1,0,0.19644876115334214
0.61,0,1,0.25675675675675674,0.6000000000000001,0.4348116400567259,0.3333333333333333,1,0,0.008432281120530564
0.7020000000000001,1,0,0.40540540540540543,0.1,0.3669724229467032,0.0,1,1,0.6699111524891325
0.9819999999999999,0,1,0.21621621621621623,0.4,0.0,0.3333333333333333,1,0,0.7078853097700742
0.5539999999999999,0,1,0.1756756756756757,0.8,0.5106923293039018,0.0,1,0,0.4804936865580849
0.41800000000000004,0,0,0.21621621621621623,0.5,0.27501070255257826,0.3333333333333333,1,1,0.334145367833718
0.386,0,0,0.21621621621621623,0.8,0.0,0.3333333333333333,0,1,0.7279930070276429
0.608,0,0,0.2972972972972973,0.30000000000000004,0.0,0.3333333333333333,1,0,0.8394960353094674
0.578,0,0,0.27027027027027034,0.4,0.32503611326814014,0.3333333333333333,0,1,0.5947783745171557
0.5339999999999999,0,1,0.7567567567567568,1.0,0.0,0.3333333333333333,1,1,0.2694603235020175
0.7060000000000001,0,0,0.3243243243243243,0.7000000000000001,0.0,0.3333333333333333,0,1,0.3622691979169371
0.33799999999999997,0,1,0.3243243243243243,0.8,0.0,0.3333333333333333,1,1,0.5072809191604171
0.398,0,0,0.14864864864864863,0.8,0.0,0.3333333333333333,1,1,0.9479074189615233
0.20399999999999996,0,0,0.2027027027027027,0.6000000000000001,0.5249086192724705,0.3333333333333333,1,0,0.7581215332127914
0.7759999999999999,2,0,0.2027027027027027,0.30000000000000004,0.4867888791022682,0.3333333333333333,0,1,0.13897051675882416
0.874,0,1,0.1891891891891892,0.4,0.0,0.3333333333333333,1,1,0.0657835497549613
0.914,1,1,0.25675675675675674,1.0,0.5185788779818931,0.3333333333333333,0,1,0.8605528488572707
0.5139999999999999,1,0,0.2837837837837838,0.8,0.4189084500404129,0.0,1,0,0.5234694780640868
0.7479999999999999,1,0,0.47297297297297297,0.1,0.5567505914453156,0.3333333333333333,1,1,0.06415752959002989
0.5499999999999999,0,0,0.445945945945946,0.4,0.4966957301269213,0.3333333333333333,1,0,0.46104443216044855
0.876,0,1,0.5,0.30000000000000004,0.0,0.0,0,1,0.06603134760354766
0.7219999999999999,0,1,0.27027027027027034,1.0,0.0,0.3333333333333333,0,0,0.2662674184552213
0.61,1,1,0.1891891891891892,0.9,0.45216370519201643,0.0,1,0,0.41021590531990915
0.44800000000000006,0,1,0.3108108108108108,0.1,0.0,0.3333333333333333,0,0,0.35250997507662946
0.34199999999999997,2,0,0.4189189189189189,0.4,0.33057346112120667,0.3333333333333333,0,0,0.31180073590908014
0.4939999999999999,0,0,0.2027027027027027,0.6000000000000001,0.5408713553777951,0.3333333333333333,0,0,0.37402701321743614
0.642,0,1,0.1756756756756757,0.0,0.4632741923224685,0.0,1,0,0.8605434932752626
0.628,2,1,0.22972972972972977,0.1,0.45845107868298246,0.0,0,1,0.8483847887842281
0.7739999999999999,0,0,0.7027027027027029,0.9,0.34891812050063836,0.3333333333333333,1,1,0.21256077438603743
0.9999999999999999,1,1,0.27027027027027034,0.5,0.5849254571846283,0.0,1,0,0.39112606536690114
0.566,0,1,0.22972972972972977,0.30000000000000004,0.0,0.3333333333333333,1,1,0.18090638779627866
0.928,1,1,0.35135135135135137,0.8,0.3805880706385609,0.3333333333333333,0,0,0.5349367700238347
0.7099999999999999,2,0,0.39189189189189194,0.30000000000000004,0.2530457685030604,0.0,0,1,0.14283947517286188
0.29799999999999993,0,1,0.5675675675675675,0.7000000000000001,0.3067444634592476,0.3333333333333333,1,1,0.41801841068473505
0.832,1,1,0.16216216216216217,0.4,0.5093154754585817,0.3333333333333333,1,1,0.14403208674455614
0.678,1,1,0.10810810810810811,0.4,0.48118329637344,0.0,0,1,0.7453637712941427
0.5439999999999999,0,1,0.27027027027027034,0.5,0.0,0.3333333333333333,0,0,0.52634254227785
0.45399999999999985,0,0,0.1891891891891892,0.1,0.0,0.3333333333333333,1,0,0.04909089007956597
0.668,0,1,0.48648648648648657,0.6000000000000001,0.0,0.3333333333333333,1,1,0.47427562655258265
0.9999999999999999,2,0,0.47297297297297297,0.7000000000000001,0.2606921399840071,0.3333333333333333,0,0,0.9132626981888744
0.7619999999999999,2,0,0.2027027027027027,0.5,0.5475849178445321,0.3333333333333333,1,0,0.8250453132861721
0.9999999999999999,0,0,0.3243243243243243,0.30000000000000004,0.0,0.3333333333333333,1,1,0.88449448363366
0.34199999999999997,2,1,0.14864864864864863,0.30000000000000004,0.24025938180717124,0.0,1,0,0.7713669360824136
0.5599999999999999,0,1,0.3243243243243243,0.6000000000000001,0.0,0.3333333333333333,1,0,0.8135246895059937
0.636,1,1,0.39189189189189194,0.7000000000000001,0.425886900932566,0.0,0,1,0.7898159937126485
0.41000000000000003,0,1,0.1756756756756757,0.8,0.5814143104875769,0.0,1,0,0.6874159467246133
0.642,2,1,0.5405405405405406,0.1,0.7122970924170847,0.0,1,1,0.10845540992032897
0.4819999999999999,2,1,0.14864864864864863,0.1,0.388768364079615,0.0,1,1,0.9819163603964305
0.7099999999999999,2,1,0.24324324324324326,0.1,0.444918851315289,0.0,1,1,0.10865027618728715
0.29799999999999993,2,1,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1,1,0.40683738952846216
0.624,2,1,0.02702702702702703,0.9,0.41653872295321187,0.3333333333333333,0,0,0.3653052593830109
0.666,0,0,0.16216216216216217,0.2,0.0,0.3333333333333333,0,1,0.5023335673229432
0.236,0,1,0.24324324324324326,0.30000000000000004,0.24566536158166852,0.0,0,0,0.5388082299303879
0.29799999999999993,0,0,0.13513513513513514,0.4,0.5651402527615894,0.0,1,1,0.10962460752207805
0.31199999999999994,0,0,0.2972972972972973,0.30000000000000004,0.0,0.0,1,1,0.7217081571719766
0.7159999999999999,0,0,0.2027027027027027,0.8,0.0,0.3333333333333333,0,1,0.07582904339874386
0.45399999999999985,0,1,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,0,1,0.6224624922459985
0.912,2,1,0.0,0.30000000000000004,0.0,0.3333333333333333,1,1,0.43478176253861867
0.608,1,1,0.25675675675675674,0.2,0.5803554343518519,0.3333333333333333,0,0,0.9316084441782189
0.9999999999999999,0,0,0.2027027027027027,0.7000000000000001,0.4703274544656757,0.0,1,0,0.9200176785479056
0.7040000000000001,2,0,0.27027027027027034,0.2,0.0,0.0,1,1,0.8094757737203903
0.33199999999999996,2,0,0.6351351351351351,0.9,0.4086962160612702,0.0,1,0,0.9075432356715635
0.86,0,1,0.21621621621621623,0.1,0.0,0.0,1,1,0.32376302320779693
0.41400000000000003,0,1,0.21621621621621623,0.30000000000000004,0.33110654608809503,0.0,1,0,0.6633115148153145
0.43600000000000005,0,1,0.2027027027027027,0.7000000000000001,0.0,0.3333333333333333,1,0,0.7172306356587657
0.44000000000000006,2,1,0.040540540540540515,0.7000000000000001,0.46273696224630495,0.0,1,1,0.74042952727745
0.68,0,0,0.10810810810810811,0.5,0.6282424868200472,0.0,1,1,0.24769378649771384
0.628,0,0,0.35135135135135137,0.8,0.5699114329646751,0.0,1,1,0.5771565604617994
0.4,0,0,0.37837837837837845,0.7000000000000001,0.0,0.3333333333333333,1,0,0.6528909473837565
0.9999999999999999,1,1,0.47297297297297297,0.2,0.3749688568773083,0.3333333333333333,1,0,0.18456246919724653
0.47999999999999987,2,0,0.25675675675675674,0.0,0.25645954498896345,0.0,0,1,0.30853038465400384
0.42800000000000005,1,0,0.16216216216216217,0.0,0.40237404756648415,0.3333333333333333,0,0,0.6708256481229525
0.88,1,1,0.4324324324324324,0.8,0.4840155618562103,0.0,1,1,0.8824350548754915
0.666,0,1,0.16216216216216217,0.4,0.45747398874180356,0.0,0,0,0.9159535036579575
0.622,0,1,0.445945945945946,0.6000000000000001,0.5843272860307547,0.0,1,1,0.33986192861971093
0.6920000000000001,1,1,0.4189189189189189,0.5,0.38675551495828453,0.3333333333333333,1,0,0.7622586516244917
0.886,2,1,0.27027027027027034,0.9,0.0,0.3333333333333333,1,0,0.44093783555958665
0.626,2,0,0.13513513513513514,0.8,0.2442214685651852,0.3333333333333333,1,0,0.6802277578917462
0.46799999999999986,0,0,0.22972972972972977,0.2,0.45564826739015835,0.3333333333333333,0,0,0.0793920692781348
0.16399999999999992,2,1,0.27027027027027034,0.7000000000000001,0.0,0.3333333333333333,1,0,0.7529032697358878
0.888,1,0,0.48648648648648657,0.1,0.3025166114257785,0.0,1,1,0.9608962687587549
0.406,0,1,0.3108108108108108,0.1,0.0,0.3333333333333333,1,0,0.4528563967691323
0.634,2,0,0.21621621621621623,0.5,0.0,0.3333333333333333,1,0,0.819191620680479
0.7599999999999999,0,0,0.24324324324324326,0.8,0.592867366985536,0.3333333333333333,1,0,0.4589772487754819
0.368,0,1,0.3108108108108108,0.9,0.0,0.3333333333333333,1,0,0.06894748751842787
0.5079999999999999,0,1,0.16216216216216217,0.5,0.0,0.3333333333333333,1,0,0.37870835634081074
0.45999999999999985,2,1,0.14864864864864863,0.9,0.24595818963787253,0.3333333333333333,1,0,0.6403206973440703
0.8079999999999999,0,1,0.2837837837837838,0.30000000000000004,0.29851295400455224,0.0,0,0,0.17180295623383693
0.62,1,0,0.2837837837837838,0.5,0.5386050965951953,0.0,1,0,0.868482830280687
0.5159999999999999,0,0,0.21621621621621623,0.4,0.35382042964137356,0.0,1,1,0.8441633700747551
0.7699999999999999,1,0,0.3378378378378379,0.9,0.3938150744790445,0.0,0,0,0.9229505284327895
0.8059999999999999,0,0,0.2837837837837838,0.7000000000000001,0.6180310101204836,0.0,1,1,0.08190236704729878
0.7779999999999999,0,1,0.2972972972972973,0.4,0.0,0.3333333333333333,0,0,0.8666750016397282
0.58,0,0,0.6486486486486487,0.9,0.46248961082166873,0.0,0,1,0.9232807754746869
0.626,0,1,0.13513513513513514,0.4,0.0,0.3333333333333333,1,1,0.6197676343590403
0.7020000000000001,1,1,0.24324324324324326,0.7000000000000001,0.38042665051774616,0.3333333333333333,1,0,0.94553915593739
0.7519999999999999,2,1,0.24324324324324326,0.2,0.0,0.0,1,0,0.9760940365068818
0.21199999999999997,0,0,0.2027027027027027,0.1,0.7504468447727124,0.0,0,0,0.29154329930953304
0.5199999999999999,0,0,0.09459459459459457,0.2,0.0,0.3333333333333333,1,0,0.6185378506085656
0.886,1,1,0.48648648648648657,0.2,0.5140179823608861,0.0,0,0,0.09277200241524107
0.43600000000000005,0,1,0.16216216216216217,0.8,0.2911714871962557,0.3333333333333333,1,1,0.13469001279613482
0.57,1,1,0.3378378378378379,0.5,0.31483998144425895,0.3333333333333333,0,0,0.7663334328427055
0.368,0,1,0.4594594594594595,0.1,0.0,0.6666666666666667,1,1,0.5200369800641552
0.5419999999999999,0,0,0.3378378378378379,0.5,0.0,0.0,1,1,0.23758365428733053
0.9600000000000001,1,0,0.2972972972972973,0.8,0.3096940275631433,0.0,0,1,0.09716952619780593
0.818,0,1,0.10810810810810811,0.4,0.0,0.3333333333333333,1,0,0.6769266382787289
0.8059999999999999,0,1,0.2027027027027027,0.5,0.4885172700995851,0.3333333333333333,1,1,0.41390085394450604
0.7819999999999999,0,0,0.040540540540540515,0.9,0.0,0.3333333333333333,0,1,0.696262775184814
0.7099999999999999,1,0,0.3378378378378379,0.7000000000000001,0.3187531240273691,0.0,1,1,0.5153988127015984
0.62,1,0,0.14864864864864863,0.6000000000000001,0.7194964696622442,0.0,1,1,0.6191719789612472
0.62,0,1,0.6081081081081081,0.8,0.549392504343098,0.0,1,1,0.21362856148120776
0.44600000000000006,1,1,0.1756756756756757,0.0,0.5366489238718398,0.0,1,1,0.35166692206905253
0.406,1,1,0.3108108108108108,0.9,0.43887356814872525,0.3333333333333333,0,0,0.40928790162650547
0.5359999999999999,0,1,0.16216216216216217,0.30000000000000004,0.5334604978459582,0.0,1,1,0.15667778179851008
0.4979999999999999,0,0,0.3108108108108108,0.2,0.3640071951125655,0.0,1,0,0.5785187231961949
